,seed_route,total_score,dist_to_route_2,route_2_coords,route_2_id,seed_coords,time_to_route_2,total_trip_length,route_3_id,route_3_coords,dist_to_route_3,time_to_route_3,route_4_id,route_4_coords,dist_to_route_4,time_to_route_4,route_5_id,route_5_coords,dist_to_route_5,time_to_route_5,seed_route_score,route_2_score,route_3_score,route_4_score,route_5_score
62,105732539,12.942579558404322,24.14965140989474,"(36.0192, -115.4701)",105732800.0,"(36.1558, -115.4362)",1.7561111111111112,6.529722222222222,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
63,105732539,12.943190669515435,24.14965140989474,"(36.0192, -115.4701)",105732800.0,"(36.1558, -115.4362)",1.7561111111111112,6.529166666666666,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
64,105732539,12.546885113959878,24.14965140989474,"(36.0192, -115.4701)",105732800.0,"(36.1558, -115.4362)",1.7561111111111112,6.889444444444444,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
65,105732539,13.083135113959878,24.14965140989474,"(36.0192, -115.4701)",105732800.0,"(36.1558, -115.4362)",1.7561111111111112,6.401944444444444,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
66,105732539,12.828301780626544,24.14965140989474,"(36.0192, -115.4701)",105732800.0,"(36.1558, -115.4362)",1.7561111111111112,6.633611111111111,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
67,105732539,14.028829558404324,0.01926255483614401,"(36.156, -115.4366)",105788000.0,"(36.1558, -115.4362)",1.0008333333333332,5.542222222222222,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
68,105732539,13.77399622507099,0.01926255483614401,"(36.156, -115.4366)",105788000.0,"(36.1558, -115.4362)",1.0008333333333332,5.773888888888888,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
69,105732539,13.02324622507099,0.01926255483614401,"(36.156, -115.4366)",105788000.0,"(36.1558, -115.4362)",1.0008333333333332,6.456388888888888,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
70,105732539,13.1641073361821,0.01926255483614401,"(36.156, -115.4366)",105788000.0,"(36.1558, -115.4362)",1.0008333333333332,6.328333333333333,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
71,105732539,14.169690669515434,0.01926255483614401,"(36.156, -115.4366)",105788000.0,"(36.1558, -115.4362)",1.0008333333333332,5.414166666666667,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
72,105732539,13.773385113959877,0.01926255483614401,"(36.156, -115.4366)",105788000.0,"(36.1558, -115.4362)",1.0008333333333332,5.774444444444445,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
73,105732539,13.304662891737657,0.01926255483614401,"(36.156, -115.4366)",105788000.0,"(36.1558, -115.4362)",1.0008333333333332,6.200555555555555,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
74,105732539,13.445524002848767,0.01926255483614401,"(36.156, -115.4366)",105788000.0,"(36.1558, -115.4362)",1.0008333333333332,6.0725,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,105732800.0,"(36.0192, -115.4701)",24.129767482321945,1.7552777777777777,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
75,105732539,13.894079558404322,13.972808729044205,"(36.0786, -115.4784)",105795000.0,"(36.1558, -115.4362)",1.495,5.664722222222222,105732500.0,"(36.0351, -115.4634)",13.518585258553196,1.5116666666666667,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,105732500.0,"(36.0351, -115.4634)",3.354791405172307,1.3294444444444444,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
76,105732539,13.63924622507099,13.972808729044205,"(36.0786, -115.4784)",105795000.0,"(36.1558, -115.4362)",1.495,5.896388888888889,105732500.0,"(36.0351, -115.4634)",13.518585258553196,1.5116666666666667,105732800.0,"(36.0192, -115.4701)",3.354791405172307,1.3286111111111112,105788000.0,"(36.156, -115.4366)",18.81268097480955,1.5611111111111111,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
77,105732539,12.88849622507099,13.972808729044205,"(36.0786, -115.4784)",105795000.0,"(36.1558, -115.4362)",1.495,6.578888888888889,105732500.0,"(36.0351, -115.4634)",13.518585258553196,1.5116666666666667,105788000.0,"(36.156, -115.4366)",20.10265077609455,1.6888888888888889,105732500.0,"(36.0351, -115.4634)",25.419737283606946,1.8833333333333333,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917,2.8313185007121917
